ResponseId,Q120
57802,I agree
57803,I agree
57804,I agree
57805,I agree
57806,I agree
57807,I agree
57808,I agree
57809,I agree
57810,I agree
57811,I agree
57812,I agree
57813,I agree
57814,I agree
57815,I agree
57816,I agree
57817,I agree
57818,I agree
57819,I agree
57820,I agree
57821,I agree
57822,I agree
57823,I agree
57824,I agree
57825,I agree
57826,I agree
57827,I agree
57828,I agree
57829,I agree
57830,I agree
57831,I agree
57832,I agree
57833,I agree
57834,I agree
57835,I agree
57836,I agree
57837,I agree
57838,I agree
57839,I agree
57840,I agree
57841,I agree
57842,I agree
57843,I agree
57844,I agree
57845,I agree
57846,I agree
57847,I agree
57848,I agree
57849,I agree
57850,I agree
57851,I agree
57852,I agree
57853,I agree
57854,I agree
57855,I agree
57856,I agree
57857,I agree
57858,I agree
57859,I agree
57860,I agree
57861,I agree
57862,I agree
57863,I agree
57864,I agree
57865,I agree
57866,I agree
57867,I agree
57868,I agree
57869,I agree
57870,I agree
57871,I agree
57872,I agree
57873,I agree
57874,I agree
57875,I agree
57876,I agree
57877,I agree
57878,I agree
57879,I agree
57880,I agree
57881,I agree
57882,I agree
57883,I agree
57884,I agree
57885,I agree
57886,I agree
57887,I agree
57888,I agree
57889,I agree
57890,I agree
57891,I agree
57892,I agree
57893,I agree
57894,I agree
57895,I agree
57896,I agree
57897,I agree
57898,I agree
57899,I agree
57900,I agree
57901,I agree
57902,I agree
57903,I agree
57904,I agree
57905,I agree
57906,I agree
57907,I agree
57908,I agree
57909,I agree
57910,I agree
57911,I agree
57912,I agree
57913,I agree
57914,I agree
57915,I agree
57916,I agree
57917,I agree
57918,I agree
57919,I agree
57920,I agree
57921,I agree
57922,I agree
57923,I agree
57924,I agree
57925,I agree
57926,I agree
57927,I agree
57928,I agree
57929,I agree
57930,I agree
57931,I agree
57932,I agree
57933,I agree
57934,I agree
57935,I agree
57936,I agree
57937,I agree
57938,I agree
57939,I agree
57940,I agree
57941,I agree
57942,I agree
57943,I agree
57944,I agree
57945,I agree
57946,I agree
57947,I agree
57948,I agree
57949,I agree
57950,I agree
57951,I agree
57952,I agree
57953,I agree
57954,I agree
57955,I agree
57956,I agree
57957,I agree
57958,I agree
57959,I agree
57960,I agree
57961,I agree
57962,I agree
57963,I agree
57964,I agree
57965,I agree
57966,I agree
57967,I agree
57968,I agree
57969,I agree
57970,I agree
57971,I agree
57972,I agree
57973,I agree
57974,I agree
57975,I agree
57976,I agree
57977,I agree
57978,I agree
57979,I agree
57980,I agree
57981,I agree
57982,I agree
57983,I agree
57984,I agree
57985,I agree
57986,I agree
57987,I agree
57988,I agree
57989,I agree
57990,I agree
57991,I agree
57992,I agree
57993,I agree
57994,I agree
57995,I agree
57996,I agree
57997,I agree
57998,I agree
57999,I agree
58000,I agree
58001,I agree
58002,I agree
58003,I agree
58004,I agree
58005,I agree
58006,I agree
58007,I agree
58008,I agree
58009,I agree
58010,I agree
58011,I agree
58012,I agree
58013,I agree
58014,I agree
58015,I agree
58016,I agree
58017,I agree
58018,I agree
58019,I agree
58020,I agree
58021,I agree
58022,I agree
58023,I agree
58024,I agree
58025,I agree
58026,I agree
58027,I agree
58028,I agree
58029,I agree
58030,I agree
58031,I agree
58032,I agree
58033,I agree
58034,I agree
58035,I agree
58036,I agree
58037,I agree
58038,I agree
58039,I agree
58040,I agree
58041,I agree
58042,I agree
58043,I agree
58044,I agree
58045,I agree
58046,I agree
58047,I agree
58048,I agree
58049,I agree
58050,I agree
58051,I agree
58052,I agree
58053,I agree
58054,I agree
58055,I agree
58056,I agree
58057,I agree
58058,I agree
58059,I agree
58060,I agree
58061,I agree
58062,I agree
58063,I agree
58064,I agree
58065,I agree
58066,I agree
58067,I agree
58068,I agree
58069,I agree
58070,I agree
58071,I agree
58072,I agree
58073,I agree
58074,I agree
58075,I agree
58076,I agree
58077,I agree
58078,I agree
58079,I agree
58080,I agree
58081,I agree
58082,I agree
58083,I agree
58084,I agree
58085,I agree
58086,I agree
58087,I agree
58088,I agree
58089,I agree
58090,I agree
58091,I agree
58092,I agree
58093,I agree
58094,I agree
58095,I agree
58096,I agree
58097,I agree
58098,I agree
58099,I agree
58100,I agree
58101,I agree
58102,I agree
58103,I agree
58104,I agree
58105,I agree
58106,I agree
58107,I agree
58108,I agree
58109,I agree
58110,I agree
58111,I agree
58112,I agree
58113,I agree
58114,I agree
58115,I agree
58116,I agree
58117,I agree
58118,I agree
58119,I agree
58120,I agree
58121,I agree
58122,I agree
58123,I agree
58124,I agree
58125,I agree
58126,I agree
58127,I agree
58128,I agree
58129,I agree
58130,I agree
58131,I agree
58132,I agree
58133,I agree
58134,I agree
58135,I agree
58136,I agree
58137,I agree
58138,I agree
58139,I agree
58140,I agree
58141,I agree
58142,I agree
58143,I agree
58144,I agree
58145,I agree
58146,I agree
58147,I agree
58148,I agree
58149,I agree
58150,I agree
58151,I agree
58152,I agree
58153,I agree
58154,I agree
58155,I agree
58156,I agree
58157,I agree
58158,I agree
58159,I agree
58160,I agree
58161,I agree
58162,I agree
58163,I agree
58164,I agree
58165,I agree
58166,I agree
58167,I agree
58168,I agree
58169,I agree
58170,I agree
58171,I agree
58172,I agree
58173,I agree
58174,I agree
58175,I agree
58176,I agree
58177,I agree
58178,I agree
58179,I agree
58180,I agree
58181,I agree
58182,I agree
58183,I agree
58184,I agree
58185,I agree
58186,I agree
58187,I agree
58188,I agree
58189,I agree
58190,I agree
58191,I agree
58192,I agree
58193,I agree
58194,I agree
58195,I agree
58196,I agree
58197,I agree
58198,I agree
58199,I agree
58200,I agree
58201,I agree
58202,I agree
58203,I agree
58204,I agree
58205,I agree
58206,I agree
58207,I agree
58208,I agree
58209,I agree
58210,I agree
58211,I agree
58212,I agree
58213,I agree
58214,I agree
58215,I agree
58216,I agree
58217,I agree
58218,I agree
58219,I agree
58220,I agree
58221,I agree
58222,I agree
58223,I agree
58224,I agree
58225,I agree
58226,I agree
58227,I agree
58228,I agree
58229,I agree
58230,I agree
58231,I agree
58232,I agree
58233,I agree
58234,I agree
58235,I agree
58236,I agree
58237,I agree
58238,I agree
58239,I agree
58240,I agree
58241,I agree
58242,I agree
58243,I agree
58244,I agree
58245,I agree
58246,I agree
58247,I agree
58248,I agree
58249,I agree
58250,I agree
58251,I agree
58252,I agree
58253,I agree
58254,I agree
58255,I agree
58256,I agree
58257,I agree
58258,I agree
58259,I agree
58260,I agree
58261,I agree
58262,I agree
58263,I agree
58264,I agree
58265,I agree
58266,I agree
58267,I agree
58268,I agree
58269,I agree
58270,I agree
58271,I agree
58272,I agree
58273,I agree
58274,I agree
58275,I agree
58276,I agree
58277,I agree
58278,I agree
58279,I agree
58280,I agree
58281,I agree
58282,I agree
58283,I agree
58284,I agree
58285,I agree
58286,I agree
58287,I agree
58288,I agree
58289,I agree
58290,I agree
58291,I agree
58292,I agree
58293,I agree
58294,I agree
58295,I agree
58296,I agree
58297,I agree
58298,I agree
58299,I agree
58300,I agree
58301,I agree
58302,I agree
58303,I agree
58304,I agree
58305,I agree
58306,I agree
58307,I agree
58308,I agree
58309,I agree
58310,I agree
58311,I agree
58312,I agree
58313,I agree
58314,I agree
58315,I agree
58316,I agree
58317,I agree
58318,I agree
58319,I agree
58320,I agree
58321,I agree
58322,I agree
58323,I agree
58324,I agree
58325,I agree
58326,I agree
58327,I agree
58328,I agree
58329,I agree
58330,I agree
58331,I agree
58332,I agree
58333,I agree
58334,I agree
58335,I agree
58336,I agree
58337,I agree
58338,I agree
58339,I agree
58340,I agree
58341,I agree
58342,I agree
58343,I agree
58344,I agree
58345,I agree
58346,I agree
58347,I agree
58348,I agree
58349,I agree
58350,I agree
58351,I agree
58352,I agree
58353,I agree
58354,I agree
58355,I agree
58356,I agree
58357,I agree
58358,I agree
58359,I agree
58360,I agree
58361,I agree
58362,I agree
58363,I agree
58364,I agree
58365,I agree
58366,I agree
58367,I agree
58368,I agree
58369,I agree
58370,I agree
58371,I agree
58372,I agree
58373,I agree
58374,I agree
58375,I agree
58376,I agree
58377,I agree
58378,I agree
58379,I agree
58380,I agree
58381,I agree
58382,I agree
58383,I agree
58384,I agree
58385,I agree
58386,I agree
58387,I agree
58388,I agree
58389,I agree
58390,I agree
58391,I agree
58392,I agree
58393,I agree
58394,I agree
58395,I agree
58396,I agree
58397,I agree
58398,I agree
58399,I agree
58400,I agree
58401,I agree
58402,I agree
58403,I agree
58404,I agree
58405,I agree
58406,I agree
58407,I agree
58408,I agree
58409,I agree
58410,I agree
58411,I agree
58412,I agree
58413,I agree
58414,I agree
58415,I agree
58416,I agree
58417,I agree
58418,I agree
58419,I agree
58420,I agree
58421,I agree
58422,I agree
58423,I agree
58424,I agree
58425,I agree
58426,I agree
58427,I agree
58428,I agree
58429,I agree
58430,I agree
58431,I agree
58432,I agree
58433,I agree
58434,I agree
58435,I agree
58436,I agree
58437,I agree
58438,I agree
58439,I agree
58440,I agree
58441,I agree
58442,I agree
58443,I agree
58444,I agree
58445,I agree
58446,I agree
58447,I agree
58448,I agree
58449,I agree
58450,I agree
58451,I agree
58452,I agree
58453,I agree
58454,I agree
58455,I agree
58456,I agree
58457,I agree
58458,I agree
58459,I agree
58460,I agree
58461,I agree
58462,I agree
58463,I agree
58464,I agree
58465,I agree
58466,I agree
58467,I agree
58468,I agree
58469,I agree
58470,I agree
58471,I agree
58472,I agree
58473,I agree
58474,I agree
58475,I agree
58476,I agree
58477,I agree
58478,I agree
58479,I agree
58480,I agree
58481,I agree
58482,I agree
58483,I agree
58484,I agree
58485,I agree
58486,I agree
58487,I agree
58488,I agree
58489,I agree
58490,I agree
58491,I agree
58492,I agree
58493,I agree
58494,I agree
58495,I agree
58496,I agree
58497,I agree
58498,I agree
58499,I agree
58500,I agree
58501,I agree
58502,I agree
58503,I agree
58504,I agree
58505,I agree
58506,I agree
58507,I agree
58508,I agree
58509,I agree
58510,I agree
58511,I agree
58512,I agree
58513,I agree
58514,I agree
58515,I agree
58516,I agree
58517,I agree
58518,I agree
58519,I agree
58520,I agree
58521,I agree
58522,I agree
58523,I agree
58524,I agree
58525,I agree
58526,I agree
58527,I agree
58528,I agree
58529,I agree
58530,I agree
58531,I agree
58532,I agree
58533,I agree
58534,I agree
58535,I agree
58536,I agree
58537,I agree
58538,I agree
58539,I agree
58540,I agree
58541,I agree
58542,I agree
58543,I agree
58544,I agree
58545,I agree
58546,I agree
58547,I agree
58548,I agree
58549,I agree
58550,I agree
58551,I agree
58552,I agree
58553,I agree
58554,I agree
58555,I agree
58556,I agree
58557,I agree
58558,I agree
58559,I agree
58560,I agree
58561,I agree
58562,I agree
58563,I agree
58564,I agree
58565,I agree
58566,I agree
58567,I agree
58568,I agree
58569,I agree
58570,I agree
58571,I agree
58572,I agree
58573,I agree
58574,I agree
58575,I agree
58576,I agree
58577,I agree
58578,I agree
58579,I agree
58580,I agree
58581,I agree
58582,I agree
58583,I agree
58584,I agree
58585,I agree
58586,I agree
58587,I agree
58588,I agree
58589,I agree
58590,I agree
58591,I agree
58592,I agree
58593,I agree
58594,I agree
58595,I agree
58596,I agree
58597,I agree
58598,I agree
58599,I agree
58600,I agree
58601,I agree
58602,I agree
58603,I agree
58604,I agree
58605,I agree
58606,I agree
58607,I agree
58608,I agree
58609,I agree
58610,I agree
58611,I agree
58612,I agree
58613,I agree
58614,I agree
58615,I agree
58616,I agree
58617,I agree
58618,I agree
58619,I agree
58620,I agree
58621,I agree
58622,I agree
58623,I agree
58624,I agree
58625,I agree
58626,I agree
58627,I agree
58628,I agree
58629,I agree
58630,I agree
58631,I agree
58632,I agree
58633,I agree
58634,I agree
58635,I agree
58636,I agree
58637,I agree
58638,I agree
58639,I agree
58640,I agree
58641,I agree
58642,I agree
58643,I agree
58644,I agree
58645,I agree
58646,I agree
58647,I agree
58648,I agree
58649,I agree
58650,I agree
58651,I agree
58652,I agree
58653,I agree
58654,I agree
58655,I agree
58656,I agree
58657,I agree
58658,I agree
58659,I agree
58660,I agree
58661,I agree
58662,I agree
58663,I agree
58664,I agree
58665,I agree
58666,I agree
58667,I agree
58668,I agree
58669,I agree
58670,I agree
58671,I agree
58672,I agree
58673,I agree
58674,I agree
58675,I agree
58676,I agree
58677,I agree
58678,I agree
58679,I agree
58680,I agree
58681,I agree
58682,I agree
58683,I agree
58684,I agree
58685,I agree
58686,I agree
58687,I agree
58688,I agree
58689,I agree
58690,I agree
58691,I agree
58692,I agree
58693,I agree
58694,I agree
58695,I agree
58696,I agree
58697,I agree
58698,I agree
58699,I agree
58700,I agree
58701,I agree
58702,I agree
58703,I agree
58704,I agree
58705,I agree
58706,I agree
58707,I agree
58708,I agree
58709,I agree
58710,I agree
58711,I agree
58712,I agree
58713,I agree
58714,I agree
58715,I agree
58716,I agree
58717,I agree
58718,I agree
58719,I agree
58720,I agree
58721,I agree
58722,I agree
58723,I agree
58724,I agree
58725,I agree
58726,I agree
58727,I agree
58728,I agree
58729,I agree
58730,I agree
58731,I agree
58732,I agree
58733,I agree
58734,I agree
58735,I agree
58736,I agree
58737,I agree
58738,I agree
58739,I agree
58740,I agree
58741,I agree
58742,I agree
58743,I agree
58744,I agree
58745,I agree
58746,I agree
58747,I agree
58748,I agree
58749,I agree
58750,I agree
58751,I agree
58752,I agree
58753,I agree
58754,I agree
58755,I agree
58756,I agree
58757,I agree
58758,I agree
58759,I agree
58760,I agree
58761,I agree
58762,I agree
58763,I agree
58764,I agree
58765,I agree
58766,I agree
58767,I agree
58768,I agree
58769,I agree
58770,I agree
58771,I agree
58772,I agree
58773,I agree
58774,I agree
58775,I agree
58776,I agree
58777,I agree
58778,I agree
58779,I agree
58780,I agree
58781,I agree
58782,I agree
58783,I agree
58784,I agree
58785,I agree
58786,I agree
58787,I agree
58788,I agree
58789,I agree
58790,I agree
58791,I agree
58792,I agree
58793,I agree
58794,I agree
58795,I agree
58796,I agree
58797,I agree
58798,I agree
58799,I agree
58800,I agree
58801,I agree
58802,I agree
58803,I agree
58804,I agree
58805,I agree
58806,I agree
58807,I agree
58808,I agree
58809,I agree
58810,I agree
58811,I agree
58812,I agree
58813,I agree
58814,I agree
58815,I agree
58816,I agree
58817,I agree
58818,I agree
58819,I agree
58820,I agree
58821,I agree
58822,I agree
58823,I agree
58824,I agree
58825,I agree
58826,I agree
58827,I agree
58828,I agree
58829,I agree
58830,I agree
58831,I agree
58832,I agree
58833,I agree
58834,I agree
58835,I agree
58836,I agree
58837,I agree
58838,I agree
58839,I agree
58840,I agree
58841,I agree
58842,I agree
58843,I agree
58844,I agree
58845,I agree
58846,I agree
58847,I agree
58848,I agree
58849,I agree
58850,I agree
58851,I agree
58852,I agree
58853,I agree
58854,I agree
58855,I agree
58856,I agree
58857,I agree
58858,I agree
58859,I agree
58860,I agree
58861,I agree
58862,I agree
58863,I agree
58864,I agree
58865,I agree
58866,I agree
58867,I agree
58868,I agree
58869,I agree
58870,I agree
58871,I agree
58872,I agree
58873,I agree
58874,I agree
58875,I agree
58876,I agree
58877,I agree
58878,I agree
58879,I agree
58880,I agree
58881,I agree
58882,I agree
58883,I agree
58884,I agree
58885,I agree
58886,I agree
58887,I agree
58888,I agree
58889,I agree
58890,I agree
58891,I agree
58892,I agree
58893,I agree
58894,I agree
58895,I agree
58896,I agree
58897,I agree
58898,I agree
58899,I agree
58900,I agree
58901,I agree
58902,I agree
58903,I agree
58904,I agree
58905,I agree
58906,I agree
58907,I agree
58908,I agree
58909,I agree
58910,I agree
58911,I agree
58912,I agree
58913,I agree
58914,I agree
58915,I agree
58916,I agree
58917,I agree
58918,I agree
58919,I agree
58920,I agree
58921,I agree
58922,I agree
58923,I agree
58924,I agree
58925,I agree
58926,I agree
58927,I agree
58928,I agree
58929,I agree
58930,I agree
58931,I agree
58932,I agree
58933,I agree
58934,I agree
58935,I agree
58936,I agree
58937,I agree
58938,I agree
58939,I agree
58940,I agree
58941,I agree
58942,I agree
58943,I agree
58944,I agree
58945,I agree
58946,I agree
58947,I agree
58948,I agree
58949,I agree
58950,I agree
58951,I agree
58952,I agree
58953,I agree
58954,I agree
58955,I agree
58956,I agree
58957,I agree
58958,I agree
58959,I agree
58960,I agree
58961,I agree
58962,I agree
58963,I agree
58964,I agree
58965,I agree
58966,I agree
58967,I agree
58968,I agree
58969,I agree
58970,I agree
58971,I agree
58972,I agree
58973,I agree
58974,I agree
58975,I agree
58976,I agree
58977,I agree
58978,I agree
58979,I agree
58980,I agree
58981,I agree
58982,I agree
58983,I agree
58984,I agree
58985,I agree
58986,I agree
58987,I agree
58988,I agree
58989,I agree
58990,I agree
58991,I agree
58992,I agree
58993,I agree
58994,I agree
58995,I agree
58996,I agree
58997,I agree
58998,I agree
58999,I agree
59000,I agree
59001,I agree
59002,I agree
59003,I agree
59004,I agree
59005,I agree
59006,I agree
59007,I agree
59008,I agree
59009,I agree
59010,I agree
59011,I agree
59012,I agree
59013,I agree
59014,I agree
59015,I agree
59016,I agree
59017,I agree
59018,I agree
